_id,created_at,favorite_count,geo,id,place,retweet_count,source,text
5d8d0a351203fc9d25baae57,Sun Sep 22 00:34:50 +0000 2019,0,,1.18E+18,,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Dexerto: #Mixer star @Ninja explains why we might see esports at the Olympics sooner rather than later 🤔

https://t.co/z5zrXdnwbl"
5d8d0a351203fc9d25baae58,Sun Sep 22 00:34:08 +0000 2019,23,,1.18E+18,,2,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","#Mixer star @Ninja explains why we might see esports at the Olympics sooner rather than later 🤔

https://t.co/z5zrXdnwbl"
5d8d0a351203fc9d25baae59,Sun Sep 22 00:05:34 +0000 2019,0,,1.18E+18,,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @IntelGaming: The best @RocketLeague players will go head to head for the whole world to see, starting with The Intel World Open leading…"
5d8d0a351203fc9d25baae5a,Sat Sep 21 22:19:57 +0000 2019,5,,1.18E+18,,0,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","Louis Vuitton partners with League of Legends, Epic pays $10.45M for Control exclusivity, Ninja says esports will b… https://t.co/b3s3qQHlM1"
5d8d0a351203fc9d25baae5b,Sat Sep 21 18:05:29 +0000 2019,1,,1.18E+18,,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AMD - does it have a deal with Soccer, The nba, Esports. The olympics - how about self drivng cars - or FPGA~S- Iot… https://t.co/uTX6Ub0QpX"
5d8d0a351203fc9d25baae5c,Sat Sep 21 17:59:47 +0000 2019,0,,1.18E+18,,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @btvesports: ⚽️ El CEM Mundet acull una nova edició del Trofeu Internacional de futbol sala @acellfederacio amb la participació de l'equ…
5d8d0a351203fc9d25baae5d,Sat Sep 21 15:32:47 +0000 2019,0,,1.18E+18,,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@tyelerrdurden Funny. ESports will be at the OLYMPICS.
5d8d0a351203fc9d25baae5e,Sat Sep 21 15:07:39 +0000 2019,4,,1.18E+18,,1,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",⚽️ El CEM Mundet acull una nova edició del Trofeu Internacional de futbol sala @acellfederacio amb la participació… https://t.co/DBJnBAyq9c
5d8d0a351203fc9d25baae5f,Sat Sep 21 14:24:40 +0000 2019,5,,1.18E+18,,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Esports will continue to get bigger and bigger, just like Ninja’s following 👌

#gamer #gaming #games #videogames… https://t.co/mpFw3WlWlc"
5d8d0a351203fc9d25baae60,Sat Sep 21 11:59:44 +0000 2019,0,,1.18E+18,,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Ninja NO video games will NEVER be in the Olympics. The Olympics is about PHYSICAL strength &amp; endurance. Only REAL… https://t.co/aSt4TrDOZA
5d8d0a351203fc9d25baae61,Sat Sep 21 06:55:56 +0000 2019,0,,1.18E+18,,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @IntelGaming: Nous sommes ravis d'organiser le tournoi de eSports Intel World Open au Japon, où nous couronnerons les champions de @Rock…"
5d8d0a351203fc9d25baae62,Sat Sep 21 02:52:05 +0000 2019,0,,1.18E+18,,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @smithymayo: .@intel has brought #esports one step closer to the Olympics.

🏆 $500k Prize Pool
🏆 Street Fighter &amp; Rocket League
🏆 Tourna…"
5d8d0a351203fc9d25baae63,Sat Sep 21 00:47:46 +0000 2019,0,,1.18E+18,,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @IntelGaming: Nous sommes ravis d'organiser le tournoi de eSports Intel World Open au Japon, où nous couronnerons les champions de @Rock…"
5d8d0a351203fc9d25baae64,Fri Sep 20 22:06:49 +0000 2019,0,,1.18E+18,,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Can someone explain why rocket league is part of the olympics... esports aren’t a real sport
5d8d0a351203fc9d25baae65,Fri Sep 20 20:57:06 +0000 2019,0,,1.18E+18,,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @IntelGaming: The best @RocketLeague players will go head to head for the whole world to see, starting with The Intel World Open leading…"
5d8d0a351203fc9d25baae66,Fri Sep 20 20:23:55 +0000 2019,0,,1.18E+18,,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @IntelGaming: We are excited to bring the Intel World Open esports tournament to Japan where we will crown the champions of @RocketLeagu…
5d8d0a351203fc9d25baae67,Fri Sep 20 19:21:52 +0000 2019,0,,1.18E+18,,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @officialWINgg: An #esports tournament has been announced in Tokyo leading up to the 2020 Olympics 🎮

https://t.co/dwEPYNzyeo"
5d8d0a351203fc9d25baae68,Fri Sep 20 19:20:48 +0000 2019,0,,1.18E+18,,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @WinnersBetGG: An esports tournament has been announced in Tokyo leading up to the 2020 Olympics 🎮

https://t.co/WuVeGQAmdc"
5d8d0a351203fc9d25baae69,Fri Sep 20 19:18:36 +0000 2019,2,,1.18E+18,,1,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","An esports tournament has been announced in Tokyo leading up to the 2020 Olympics 🎮

https://t.co/WuVeGQAmdc"
5d8d0a351203fc9d25baae6a,Fri Sep 20 19:18:27 +0000 2019,5,,1.18E+18,,1,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","An #esports tournament has been announced in Tokyo leading up to the 2020 Olympics 🎮

https://t.co/dwEPYNzyeo"
5d8d0a351203fc9d25baae6b,Fri Sep 20 18:08:14 +0000 2019,0,,1.18E+18,,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @IntelGaming: The best @RocketLeague players will go head to head for the whole world to see, starting with The Intel World Open leading…"
5d8d0a351203fc9d25baae6c,Fri Sep 20 17:33:31 +0000 2019,0,,1.18E+18,,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @IntelGaming: Nous sommes ravis d'organiser le tournoi de eSports Intel World Open au Japon, où nous couronnerons les champions de @Rock…"
5d8d0a351203fc9d25baae6d,Fri Sep 20 17:12:26 +0000 2019,0,,1.18E+18,,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @IntelGaming: Nous sommes ravis d'organiser le tournoi de eSports Intel World Open au Japon, où nous couronnerons les champions de @Rock…"
5d8d0a351203fc9d25baae6e,Fri Sep 20 17:01:05 +0000 2019,0,,1.18E+18,,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @IntelGaming: The best @StreetFighter players will go head to head for the whole world to see, starting with The Intel World Open leadin…"
5d8d0a351203fc9d25baae6f,Fri Sep 20 16:44:47 +0000 2019,0,,1.18E+18,,0,"<a href=""http://collegeesportshub.com/"" rel=""nofollow"">rtcollegeesports</a>",RT @101wrif: Don't miss the latest episode of @CheckpointXP On Campus! Thomas College (Maine) bans CS:GO esports over concern about content…
5d8d0a351203fc9d25baae70,Fri Sep 20 16:34:55 +0000 2019,0,,1.18E+18,,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @101wrif: Don't miss the latest episode of @CheckpointXP On Campus! Thomas College (Maine) bans CS:GO esports over concern about content…
5d8d0a351203fc9d25baae71,Fri Sep 20 16:21:58 +0000 2019,2,,1.18E+18,,2,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",Don't miss the latest episode of @CheckpointXP On Campus! Thomas College (Maine) bans CS:GO esports over concern ab… https://t.co/M7NyRKHnSz
5d8d0a351203fc9d25baae72,Fri Sep 20 16:02:12 +0000 2019,0,,1.18E+18,,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","With the rise of esports, it can be hard to define exactly what ""sports"" means in 2019 https://t.co/4rMbZVit3D"
5d8d0a351203fc9d25baae73,Fri Sep 20 15:59:37 +0000 2019,2,,1.18E+18,,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Esports has been finally included as a medaled sports in SEA games. There has been discussions about the inclusion… https://t.co/tu7oNFhYmA
5d8d0a351203fc9d25baae74,Fri Sep 20 15:59:03 +0000 2019,0,,1.18E+18,,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @IntelGaming: We are excited to bring the Intel World Open esports tournament to Japan where we will crown the champions of @RocketLeagu…
5d8d0a351203fc9d25baae75,Fri Sep 20 15:23:34 +0000 2019,0,,1.18E+18,,0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Defining a sport https://t.co/tMHAtLEu0f
5d8d0a351203fc9d25baae76,Fri Sep 20 15:12:30 +0000 2019,0,,1.18E+18,,0,"<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>",How cool. Using a passion point to drive a business opportunity through experiences. Interesting experience design… https://t.co/3Our5BCBzu
5d8d0a351203fc9d25baae77,Fri Sep 20 14:47:30 +0000 2019,0,,1.18E+18,,0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","With the rise of esports, it can be hard to define exactly what ""sports"" means in 2019 - Axios https://t.co/jo0ZPGiHyS"
5d8d0a351203fc9d25baae78,Fri Sep 20 14:40:59 +0000 2019,0,,1.18E+18,,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @axios: The emergence of esports and breakdancing's Olympics debut in 2024 got us thinking: 

What is a ""sport"" exactly? https://t.co/ok…"
5d8d0a351203fc9d25baae79,Fri Sep 20 14:40:16 +0000 2019,0,,1.18E+18,,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @IntelGaming: We are excited to bring the Intel World Open esports tournament to Japan where we will crown the champions of @RocketLeagu…
5d8d0a351203fc9d25baae7a,Fri Sep 20 14:37:22 +0000 2019,0,,1.18E+18,,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@axios The olympics are outdated and grasping for ratings for advertising dollars. Esports are not for the Olympics… https://t.co/XKrdXl0Q20
5d8d0a351203fc9d25baae7b,Fri Sep 20 14:32:18 +0000 2019,0,,1.18E+18,,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @IntelGaming: We are excited to bring the Intel World Open esports tournament to Japan where we will crown the champions of @RocketLeagu…
5d8d0a351203fc9d25baae7c,Fri Sep 20 14:30:27 +0000 2019,1,,1.18E+18,,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@HerbieMay @smithymayo @roundhill @bigesports_gg @Olympics Seems that from the emerging scene in 🇦🇺 &amp; 🇳🇿 that bean… https://t.co/9GlREAdLeu
5d8d0a351203fc9d25baae7d,Fri Sep 20 14:29:43 +0000 2019,0,,1.18E+18,,0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @axios: The emergence of esports and breakdancing's Olympics debut in 2024 got us thinking: 

What is a ""sport"" exactly? https://t.co/ok…"
5d8d0a351203fc9d25baae7e,Fri Sep 20 14:27:32 +0000 2019,1,,1.18E+18,,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@smithymayo @HerbieMay @roundhill @bigesports_gg Interested to learn from @HerbieMay where he feels valuation ratio… https://t.co/MwajhkAJ77
5d8d0a351203fc9d25baae7f,Fri Sep 20 14:26:52 +0000 2019,0,,1.18E+18,,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@axios The answer is: Not esports or breakdancing. But when will the @Olympics have their first @FortniteGame competition?
5d8d0a351203fc9d25baae80,Fri Sep 20 14:26:00 +0000 2019,6,,1.18E+18,,2,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","The emergence of esports and breakdancing's Olympics debut in 2024 got us thinking: 

What is a ""sport"" exactly? https://t.co/okWOYhW9Nu"
5d8d0a351203fc9d25baae81,Fri Sep 20 14:12:02 +0000 2019,0,,1.18E+18,,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @IntelGaming: We are excited to bring the Intel World Open esports tournament to Japan where we will crown the champions of @RocketLeagu…
5d8d0a351203fc9d25baae82,Fri Sep 20 14:11:24 +0000 2019,0,,1.18E+18,,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@Trent_Esports @Writewellalways Looking forward to the report, there is so much happening in Japan at the moment, t… https://t.co/E02Iiiyg4c"
5d8d0a351203fc9d25baae83,Fri Sep 20 13:58:34 +0000 2019,0,,1.18E+18,,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @btvesports: Aquest cap de setmana tornarem a gaudir del millor futbol sala @SOCatalunya - @acellfederacio 

Gols com aquests al Complex…"
5d8d0a351203fc9d25baae84,Fri Sep 20 13:50:29 +0000 2019,0,,1.18E+18,,0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",This reminds me of many newsroom arguments about how/whether the sports desk should cover cheerleading.  https://t.co/zLByx4YoQD
5d8d0a351203fc9d25baae85,Fri Sep 20 13:05:03 +0000 2019,0,,1.18E+18,,0,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","In the days leading up to the #Tokyo #Olympics, @intel is bringing an #eSports tournament to the world stage. Seven… https://t.co/ga6QVVJGkk"
5d8d0a351203fc9d25baae86,Fri Sep 20 11:27:41 +0000 2019,0,,1.18E+18,,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @IntelGaming: The best @RocketLeague players will go head to head for the whole world to see, starting with The Intel World Open leading…"
5d8d0a351203fc9d25baae87,Fri Sep 20 11:25:55 +0000 2019,0,,1.18E+18,,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @IntelGaming: The best @RocketLeague players will go head to head for the whole world to see, starting with The Intel World Open leading…"
5d8d0a351203fc9d25baae88,Fri Sep 20 08:57:12 +0000 2019,0,,1.17E+18,,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @btvesports: Aquest cap de setmana tornarem a gaudir del millor futbol sala @SOCatalunya - @acellfederacio 

Gols com aquests al Complex…"
5d8d0a351203fc9d25baae89,Fri Sep 20 08:56:06 +0000 2019,0,,1.17E+18,,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @btvesports: Aquest cap de setmana tornarem a gaudir del millor futbol sala @SOCatalunya - @acellfederacio 

Gols com aquests al Complex…"
5d8d0a351203fc9d25baae8a,Fri Sep 20 06:19:42 +0000 2019,0,,1.17E+18,,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @IntelGaming: Nous sommes ravis d'organiser le tournoi de eSports Intel World Open au Japon, où nous couronnerons les champions de @Rock…"
5d8d0a351203fc9d25baae8b,Fri Sep 20 06:14:44 +0000 2019,0,,1.17E+18,,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @IntelGaming: Nous sommes ravis d'organiser le tournoi de eSports Intel World Open au Japon, où nous couronnerons les champions de @Rock…"
5d8d0a351203fc9d25baae8c,Fri Sep 20 04:56:49 +0000 2019,0,,1.17E+18,,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @IntelGaming: The best @RocketLeague players will go head to head for the whole world to see, starting with The Intel World Open leading…"
5d8d0a351203fc9d25baae8d,Fri Sep 20 03:25:07 +0000 2019,0,,1.17E+18,,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @IntelGaming: We are excited to bring the Intel World Open esports tournament to Japan where we will crown the champions of @RocketLeagu…
5d8d0a351203fc9d25baae8e,Fri Sep 20 02:51:44 +0000 2019,0,,1.17E+18,,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @IntelGaming: The best @StreetFighter players will go head to head for the whole world to see, starting with The Intel World Open leadin…"
5d8d0a351203fc9d25baae8f,Fri Sep 20 02:23:56 +0000 2019,0,,1.17E+18,,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @IntelGaming: The best @RocketLeague players will go head to head for the whole world to see, starting with The Intel World Open leading…"
5d8d0a351203fc9d25baae90,Fri Sep 20 02:04:37 +0000 2019,0,,1.17E+18,,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @IntelGaming: We are excited to bring the Intel World Open esports tournament to Japan where we will crown the champions of @RocketLeagu…
5d8d0a351203fc9d25baae91,Fri Sep 20 01:38:50 +0000 2019,0,,1.17E+18,,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @IntelGaming: The best @RocketLeague players will go head to head for the whole world to see, starting with The Intel World Open leading…"
5d8d0a351203fc9d25baae92,Fri Sep 20 01:27:41 +0000 2019,0,,1.17E+18,,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @IntelGaming: Nous sommes ravis d'organiser le tournoi de eSports Intel World Open au Japon, où nous couronnerons les champions de @Rock…"
5d8d0a351203fc9d25baae93,Fri Sep 20 01:09:49 +0000 2019,0,,1.17E+18,,0,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @IntelGaming: The best @RocketLeague players will go head to head for the whole world to see, starting with The Intel World Open leading…"
5d8d0a351203fc9d25baae94,Fri Sep 20 01:08:16 +0000 2019,0,,1.17E+18,,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @BeasleyMedia: Tonight on CheckpointXP On Campus the team covers @ThomasCollege banning CS:GO esports, @StreetFighter &amp; @RocketLeague to…"
5d8d0a351203fc9d25baae95,Thu Sep 19 23:03:30 +0000 2019,0,,1.17E+18,,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @IntelGaming: The best @StreetFighter players will go head to head for the whole world to see, starting with The Intel World Open leadin…"
5d8d0a351203fc9d25baae96,Thu Sep 19 21:02:00 +0000 2019,1,,1.17E+18,,0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","🗣️ Samaranch: ""La precandidatura Pirineus-Barcelona té tots els requisits que demana el Comitè Olímpic""

@Olympics… https://t.co/BDCxWVw6eJ"
5d8d0a351203fc9d25baae97,Thu Sep 19 20:55:52 +0000 2019,0,,1.17E+18,,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @IntelGaming: The best @RocketLeague players will go head to head for the whole world to see, starting with The Intel World Open leading…"
5d8d0a351203fc9d25baae98,Thu Sep 19 20:15:46 +0000 2019,0,,1.17E+18,,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @smithymayo: .@intel has brought #esports one step closer to the Olympics.

🏆 $500k Prize Pool
🏆 Street Fighter &amp; Rocket League
🏆 Tourna…"
5d8d0a351203fc9d25baae99,Thu Sep 19 20:06:58 +0000 2019,0,,1.17E+18,,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @BeasleyMedia: Tonight on CheckpointXP On Campus the team covers @ThomasCollege banning CS:GO esports, @StreetFighter &amp; @RocketLeague to…"
5d8d0a351203fc9d25baae9a,Thu Sep 19 20:01:33 +0000 2019,0,,1.17E+18,,0,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",An Olympic-style #esports🎮 tournament from @intel? This could be interesting🤔 https://t.co/xDd8VxxYZi
5d8d0a351203fc9d25baae9b,Thu Sep 19 20:01:26 +0000 2019,0,,1.17E+18,,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ESPN_Esports: The International Olympic Committee and Intel announced a $500,000 esports event featuring Rocket League and Street Fight…"
5d8d0a351203fc9d25baae9c,Thu Sep 19 19:50:21 +0000 2019,0,,1.17E+18,,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @WiLD941: Join a growing team of collegiate esports affiliates and contributors. @CheckpointXP

TONIGHT 10PM ET/7PM PT they will be cove…"
5d8d0a351203fc9d25baae9d,Thu Sep 19 19:40:16 +0000 2019,0,,1.17E+18,,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@marccornet @gfigueras @SeleccionsCAT @SportCulturaBCN @FCBarcelona_cat @ClubRACC @UFECcat @COE_es @Olympics… https://t.co/0QKQr76FK7
5d8d0a351203fc9d25baae9e,Thu Sep 19 19:40:06 +0000 2019,4,,1.17E+18,,2,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","Tonight on CheckpointXP On Campus the team covers @ThomasCollege banning CS:GO esports, @StreetFighter &amp;… https://t.co/SQOq9445SJ"
5d8d0a351203fc9d25baae9f,Thu Sep 19 19:27:46 +0000 2019,0,,1.17E+18,,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @TEDx: The case for bring Esports to the Olympics: https://t.co/n18UiM8pFw https://t.co/QbHfGzEmx0
5d8d0a351203fc9d25baaea0,Thu Sep 19 19:01:00 +0000 2019,10,,1.17E+18,,3,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","Aquest cap de setmana tornarem a gaudir del millor futbol sala @SOCatalunya - @acellfederacio 

Gols com aquests al… https://t.co/VySreDA3Qe"
5d8d0a351203fc9d25baaea1,Thu Sep 19 18:48:11 +0000 2019,0,,1.17E+18,,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @smithymayo: .@intel has brought #esports one step closer to the Olympics.

🏆 $500k Prize Pool
🏆 Street Fighter &amp; Rocket League
🏆 Tourna…"
5d8d0a351203fc9d25baaea2,Thu Sep 19 18:35:55 +0000 2019,0,,1.17E+18,,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @ESPN_Esports: The International Olympic Committee and Intel announced a $500,000 esports event featuring Rocket League and Street Fight…"
5d8d0a351203fc9d25baaea3,Thu Sep 19 18:26:30 +0000 2019,0,,1.17E+18,,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@guiarogermartu @gfigueras @SportCulturaBCN @FCBarcelona_cat @ClubRACC @UFECcat @COE_es @Olympics @SeleccionsCAT… https://t.co/65rc6rVRJ7
5d8d0a351203fc9d25baaea4,Thu Sep 19 17:47:20 +0000 2019,0,,1.17E+18,,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @IntelGaming: The best @StreetFighter players will go head to head for the whole world to see, starting with The Intel World Open leadin…"
5d8d0a351203fc9d25baaea5,Thu Sep 19 17:17:54 +0000 2019,0,,1.17E+18,,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ESPN_Esports: The International Olympic Committee and Intel announced a $500,000 esports event featuring Rocket League and Street Fight…"
5d8d0a351203fc9d25baaea6,Thu Sep 19 16:07:28 +0000 2019,0,,1.17E+18,,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @WeAreEnthusiast: With nearly 400 million #esports viewers, Needham analysts are convinced esports are not a fad due to a variety of fac…"
5d8d0a351203fc9d25baaea7,Thu Sep 19 15:34:56 +0000 2019,0,,1.17E+18,,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @TEDx: The case for bring Esports to the Olympics: https://t.co/n18UiM8pFw https://t.co/QbHfGzEmx0
5d8d0a351203fc9d25baaea8,Thu Sep 19 15:12:57 +0000 2019,2,,1.17E+18,,2,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Join a growing team of collegiate esports affiliates and contributors. @CheckpointXP

TONIGHT 10PM ET/7PM PT they w… https://t.co/kDuJuP3bMq"
5d8d0a351203fc9d25baaea9,Thu Sep 19 15:12:45 +0000 2019,1,,1.17E+18,,0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Join a growing team of collegiate esports affiliates and contributors. @CheckpointXP

TONIGHT 10PM ET/7PM PT they w… https://t.co/OhkMOeq5oG"
5d8d0a351203fc9d25baaeaa,Thu Sep 19 15:01:28 +0000 2019,0,,1.17E+18,,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @IntelGaming: Nous sommes ravis d'organiser le tournoi de eSports Intel World Open au Japon, où nous couronnerons les champions de @Rock…"
5d8d0a351203fc9d25baaeab,Thu Sep 19 14:49:33 +0000 2019,0,,1.17E+18,,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @TEDx: The case for bring Esports to the Olympics: https://t.co/n18UiM8pFw https://t.co/QbHfGzEmx0
5d8d0a351203fc9d25baaeac,Thu Sep 19 14:39:24 +0000 2019,0,,1.17E+18,,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @IntelGaming: The best @StreetFighter players will go head to head for the whole world to see, starting with The Intel World Open leadin…"
5d8d0a351203fc9d25baaead,Thu Sep 19 14:30:23 +0000 2019,0,,1.17E+18,,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @IntelGaming: We are excited to bring the Intel World Open esports tournament to Japan where we will crown the champions of @RocketLeagu…
5d8d0a351203fc9d25baaeae,Thu Sep 19 14:14:56 +0000 2019,0,,1.17E+18,,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @IntelGaming: The best @RocketLeague players will go head to head for the whole world to see, starting with The Intel World Open leading…"
5d8d0a351203fc9d25baaeaf,Thu Sep 19 13:30:04 +0000 2019,0,,1.17E+18,,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @TEDx: The case for bring Esports to the Olympics: https://t.co/n18UiM8pFw https://t.co/QbHfGzEmx0
5d8d0a351203fc9d25baaeb0,Thu Sep 19 13:19:56 +0000 2019,0,,1.17E+18,,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",if Esports goes to the Olympics I'll never watch it again https://t.co/iz6oKVn4es
5d8d0a351203fc9d25baaeb1,Thu Sep 19 13:16:46 +0000 2019,0,,1.17E+18,,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @TEDx: The case for bring Esports to the Olympics: https://t.co/n18UiM8pFw https://t.co/QbHfGzEmx0
5d8d0a351203fc9d25baaeb2,Thu Sep 19 13:16:29 +0000 2019,0,,1.17E+18,,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @IntelGaming: We are excited to bring the Intel World Open esports tournament to Japan where we will crown the champions of @RocketLeagu…
